episode,shaped_reward,success,steps
1066,-10.32000000,0,33
1067,-10.25000000,0,26
1068,-10.27000000,0,28
1069,-10.18000000,0,19
1070,-10.24000000,0,25
1071,-10.31000000,0,32
1072,-10.47000000,0,48
1073,-10.21000000,0,22
1074,-10.07000000,0,8
1075,-10.14000000,0,15
1076,-10.28000000,0,29
1077,-10.05000000,0,6
1078,-10.14000000,0,15
1079,-10.77000000,0,78
1080,-10.20000000,0,21
1081,-10.07000000,0,8
1082,-10.09000000,0,10
1083,-10.39000000,0,40
1084,-10.04000000,0,5
1085,-10.09000000,0,10
1086,-10.38000000,0,39
1087,-10.19000000,0,20
1088,-10.14000000,0,15
1089,-10.07000000,0,8
1090,-10.34000000,0,35
1091,-10.23000000,0,24
1092,-10.67000000,0,68
1093,-10.32000000,0,33
1094,-10.50000000,0,51
1095,-10.60000000,0,61
1096,-10.50000000,0,51
1097,-10.23000000,0,24
1098,-10.28000000,0,29
1099,-10.31000000,0,32
1100,8.70000000,1,131
1101,-10.26000000,0,27
1102,-10.72000000,0,73
1103,-10.41000000,0,42
1104,-10.82000000,0,83
1105,-10.53000000,0,54
1106,-10.23000000,0,24
1107,-10.35000000,0,36
1108,-10.69000000,0,70
1109,-10.76000000,0,77
1110,-10.09000000,0,10
1111,-10.42000000,0,43
1112,-10.37000000,0,38
1113,-10.57000000,0,58
1114,-10.18000000,0,19
1115,-10.11000000,0,12
1116,-10.51000000,0,52
1117,-10.58000000,0,59
1118,-10.27000000,0,28
1119,-10.38000000,0,39
1120,-10.39000000,0,40
1121,-10.97000000,0,98
1122,-10.34000000,0,35
1123,-10.18000000,0,19
1124,-10.51000000,0,52
1125,-10.47000000,0,48
1126,-10.05000000,0,6
1127,-10.15000000,0,16
1128,-10.38000000,0,39
1129,-10.58000000,0,59
1130,-10.03000000,0,4
1131,-10.17000000,0,18
1132,-10.34000000,0,35
1133,-10.40000000,0,41
1134,-10.16000000,0,17
1135,-10.06000000,0,7
1136,-10.10000000,0,11
1137,-10.87000000,0,88
1138,-10.61000000,0,62
1139,-10.11000000,0,12
1140,-10.13000000,0,14
1141,-10.41000000,0,42
1142,-10.08000000,0,9
1143,-10.40000000,0,41
1144,-10.18000000,0,19
1145,-10.18000000,0,19
1146,-10.23000000,0,24
1147,-10.40000000,0,41
1148,-10.31000000,0,32
1149,-10.26000000,0,27
1150,-10.39000000,0,40
1151,-10.40000000,0,41
1152,-10.32000000,0,33
1153,-10.54000000,0,55
1154,-10.11000000,0,12
1155,-11.54000000,0,155
1156,-10.14000000,0,15
1157,-10.05000000,0,6
1158,-10.28000000,0,29
1159,-10.46000000,0,47
1160,-10.33000000,0,34
1161,-11.18000000,0,119
1162,-10.12000000,0,13
1163,-10.27000000,0,28
1164,-10.29000000,0,30
1165,-11.58000000,0,159
1166,-10.94000000,0,95
1167,-10.49000000,0,50
1168,-10.06000000,0,7
1169,-10.08000000,0,9
1170,-10.17000000,0,18
1171,-10.54000000,0,55
1172,-10.38000000,0,39
1173,-10.24000000,0,25
1174,-10.08000000,0,9
1175,-10.08000000,0,9
1176,-10.38000000,0,39
1177,-10.15000000,0,16
1178,-10.69000000,0,70
1179,-10.15000000,0,16
1180,-10.17000000,0,18
1181,-10.17000000,0,18
1182,-10.39000000,0,40
1183,-10.04000000,0,5
1184,-10.18000000,0,19
1185,-10.13000000,0,14
1186,-10.05000000,0,6
1187,-10.87000000,0,88
1188,-10.19000000,0,20
1189,-10.15000000,0,16
1190,-10.18000000,0,19
1191,-10.28000000,0,29
1192,-10.24000000,0,25
1193,-10.06000000,0,7
1194,-10.26000000,0,27
1195,-10.22000000,0,23
1196,-10.24000000,0,25
1197,-10.60000000,0,61
1198,-10.20000000,0,21
1199,-10.49000000,0,50
1200,-10.52000000,0,53
1201,-10.24000000,0,25
1202,-10.13000000,0,14
1203,-10.74000000,0,75
1204,-10.31000000,0,32
1205,-10.79000000,0,80
1206,-10.27000000,0,28
1207,-10.42000000,0,43
1208,-10.11000000,0,12
1209,-10.14000000,0,15
1210,-10.13000000,0,14
1211,-10.29000000,0,30
1212,-10.50000000,0,51
1213,-10.20000000,0,21
1214,-10.26000000,0,27
1215,-10.07000000,0,8
1216,-10.71000000,0,72
1217,-10.41000000,0,42
1218,-10.83000000,0,84
1219,-10.08000000,0,9
1220,-10.10000000,0,11
1221,-10.07000000,0,8
1222,-10.47000000,0,48
1223,-10.61000000,0,62
1224,-10.27000000,0,28
1225,-10.16000000,0,17
1226,9.14000000,1,87
1227,-10.45000000,0,46
1228,-10.28000000,0,29
1229,-10.37000000,0,38
1230,-10.29000000,0,30
1231,-10.15000000,0,16
1232,-10.09000000,0,10
1233,-10.85000000,0,86
1234,-10.07000000,0,8
1235,-10.91000000,0,92
1236,-10.08000000,0,9
1237,-10.30000000,0,31
1238,-10.22000000,0,23
1239,-10.15000000,0,16
1240,-10.13000000,0,14
1241,-11.58000000,0,159
1242,-10.52000000,0,53
1243,-10.45000000,0,46
1244,-10.70000000,0,71
1245,-10.14000000,0,15
1246,-10.18000000,0,19
1247,-10.08000000,0,9
1248,-10.12000000,0,13
1249,-10.11000000,0,12
1250,-10.07000000,0,8
1251,-10.09000000,0,10
1252,-10.35000000,0,36
1253,-10.26000000,0,27
1254,-10.32000000,0,33
1255,-11.17000000,0,118
1256,-10.08000000,0,9
1257,-10.33000000,0,34
1258,-10.06000000,0,7
1259,-10.37000000,0,38
1260,-10.29000000,0,30
1261,-10.24000000,0,25
1262,-10.53000000,0,54
1263,-10.43000000,0,44
1264,-10.09000000,0,10
1265,-10.30000000,0,31
1266,-10.19000000,0,20
1267,-10.12000000,0,13
1268,-10.36000000,0,37
1269,-10.10000000,0,11
1270,-10.77000000,0,78
1271,-10.15000000,0,16
1272,-10.06000000,0,7
1273,-10.54000000,0,55
1274,-10.72000000,0,73
1275,-10.13000000,0,14
1276,-10.12000000,0,13
1277,-10.66000000,0,67
1278,-10.04000000,0,5
1279,-12.03000000,0,204
1280,-10.11000000,0,12
1281,-10.17000000,0,18
1282,-10.71000000,0,72
1283,-10.37000000,0,38
1284,-10.27000000,0,28
1285,-10.16000000,0,17
1286,-10.39000000,0,40
1287,-10.12000000,0,13
1288,-10.13000000,0,14
1289,-10.06000000,0,7
1290,-10.18000000,0,19
1291,-10.13000000,0,14
1292,-10.19000000,0,20
1293,-10.40000000,0,41
1294,-11.00000000,0,101
1295,-10.25000000,0,26
1296,-10.13000000,0,14
1297,-10.08000000,0,9
1298,-10.63000000,0,64
1299,-10.13000000,0,14
1300,-10.22000000,0,23
1301,-10.24000000,0,25
1302,-10.11000000,0,12
1303,-10.41000000,0,42
1304,-10.61000000,0,62
1305,-11.22000000,0,123
1306,-10.66000000,0,67
1307,-10.26000000,0,27
1308,-10.22000000,0,23
1309,-10.59000000,0,60
1310,-10.92000000,0,93
1311,-10.23000000,0,24
1312,-10.03000000,0,4
1313,-10.21000000,0,22
1314,-10.47000000,0,48
1315,-10.26000000,0,27
1316,-10.27000000,0,28
1317,-10.90000000,0,91
1318,-10.14000000,0,15
1319,-10.16000000,0,17
1320,-10.18000000,0,19
1321,-10.85000000,0,86
1322,-10.14000000,0,15
1323,-10.18000000,0,19
1324,-10.61000000,0,62
1325,-10.09000000,0,10
1326,-10.55000000,0,56
1327,-10.08000000,0,9
1328,-10.36000000,0,37
1329,-10.50000000,0,51
1330,-10.05000000,0,6
1331,-10.26000000,0,27
1332,-10.94000000,0,95
1333,-10.33000000,0,34
1334,-10.16000000,0,17
1335,-10.18000000,0,19
1336,-10.24000000,0,25
1337,-10.32000000,0,33
1338,-10.06000000,0,7
1339,-10.13000000,0,14
1340,-10.13000000,0,14
1341,-10.35000000,0,36
1342,-10.92000000,0,93
1343,-10.21000000,0,22
1344,-10.33000000,0,34
1345,-10.31000000,0,32
1346,-10.85000000,0,86
1347,-10.51000000,0,52
1348,-10.07000000,0,8
1349,-10.18000000,0,19
1350,-10.21000000,0,22
1351,-10.24000000,0,25
1352,-10.38000000,0,39
1353,-10.38000000,0,39
1354,-10.06000000,0,7
1355,-10.12000000,0,13
1356,-11.07000000,0,108
1357,-10.03000000,0,4
1358,-10.39000000,0,40
1359,-10.20000000,0,21
1360,-10.52000000,0,53
1361,-10.15000000,0,16
1362,-10.64000000,0,65
1363,-10.22000000,0,23
1364,-11.05000000,0,106
1365,-10.14000000,0,15
1366,-10.10000000,0,11
1367,-10.26000000,0,27
1368,-10.20000000,0,21
1369,-10.11000000,0,12
1370,-10.22000000,0,23
1371,-10.58000000,0,59
1372,-11.36000000,0,137
1373,-10.25000000,0,26
1374,-10.22000000,0,23
1375,-10.75000000,0,76
1376,-10.25000000,0,26
1377,-10.55000000,0,56
1378,-10.25000000,0,26
1379,-10.65000000,0,66
1380,-10.23000000,0,24
1381,-10.21000000,0,22
1382,-10.61000000,0,62
1383,-10.28000000,0,29
1384,-10.14000000,0,15
1385,-10.38000000,0,39
1386,-10.82000000,0,83
1387,-10.51000000,0,52
1388,-10.79000000,0,80
1389,-10.31000000,0,32
1390,-10.30000000,0,31
1391,-10.28000000,0,29
1392,-10.22000000,0,23
1393,-10.17000000,0,18
1394,-10.14000000,0,15
1395,-10.36000000,0,37
1396,-10.22000000,0,23
1397,-10.08000000,0,9
1398,-10.27000000,0,28
1399,-10.12000000,0,13
1400,-10.24000000,0,25
1401,-10.17000000,0,18
1402,-10.63000000,0,64
1403,-10.13000000,0,14
1404,-10.28000000,0,29
1405,-10.15000000,0,16
1406,-10.34000000,0,35
1407,-10.08000000,0,9
1408,-10.50000000,0,51
1409,-10.14000000,0,15
1410,-10.35000000,0,36
1411,-10.58000000,0,59
1412,-10.50000000,0,51
1413,-10.27000000,0,28
1414,-10.42000000,0,43
1415,-11.02000000,0,103
1416,-10.25000000,0,26
1417,-10.45000000,0,46
1418,-10.11000000,0,12
1419,-10.23000000,0,24
1420,-10.12000000,0,13
1421,-10.27000000,0,28
1422,-10.06000000,0,7
1423,-10.18000000,0,19
1424,-10.40000000,0,41
1425,-10.28000000,0,29
1426,-10.25000000,0,26
1427,-10.19000000,0,20
1428,-10.36000000,0,37
1429,-10.71000000,0,72
1430,-10.45000000,0,46
1431,-10.36000000,0,37
1432,-10.50000000,0,51
1433,-10.66000000,0,67
1434,-10.17000000,0,18
1435,-10.05000000,0,6
1436,-10.04000000,0,5
1437,-10.22000000,0,23
1438,-10.03000000,0,4
1439,-10.32000000,0,33
1440,-10.07000000,0,8
1441,-10.24000000,0,25
1442,-10.16000000,0,17
1443,-10.12000000,0,13
1444,-10.65000000,0,66
1445,-10.27000000,0,28
1446,-10.17000000,0,18
1447,-11.64000000,0,165
1448,-10.10000000,0,11
1449,-10.39000000,0,40
1450,-10.58000000,0,59
1451,-10.70000000,0,71
1452,-10.06000000,0,7
1453,-10.65000000,0,66
1454,-10.33000000,0,34
1455,-10.28000000,0,29
1456,-10.16000000,0,17
1457,-10.35000000,0,36
1458,-10.10000000,0,11
1459,-10.08000000,0,9
1460,-10.16000000,0,17
1461,-10.10000000,0,11
1462,-10.09000000,0,10
1463,-10.11000000,0,12
1464,-10.16000000,0,17
1465,-10.30000000,0,31
1466,-11.62000000,0,163
1467,-10.70000000,0,71
1468,-10.12000000,0,13
1469,-10.41000000,0,42
1470,-10.11000000,0,12
1471,-10.20000000,0,21
1472,-10.36000000,0,37
1473,-10.21000000,0,22
1474,-10.20000000,0,21
1475,-10.18000000,0,19
1476,-10.07000000,0,8
1477,-10.48000000,0,49
1478,-11.07000000,0,108
1479,-10.15000000,0,16
1480,-10.03000000,0,4
1481,-10.30000000,0,31
1482,-10.39000000,0,40
1483,-10.45000000,0,46
1484,-10.10000000,0,11
1485,-10.10000000,0,11
1486,-10.03000000,0,4
1487,-10.52000000,0,53
1488,-10.44000000,0,45
1489,-10.22000000,0,23
1490,-10.26000000,0,27
1491,-10.30000000,0,31
1492,-11.71000000,0,172
1493,-10.10000000,0,11
1494,-10.06000000,0,7
1495,-10.35000000,0,36
1496,-10.34000000,0,35
1497,-10.16000000,0,17
1498,-10.14000000,0,15
1499,-10.12000000,0,13
1500,-10.08000000,0,9
1501,-12.76000000,0,277
1502,-10.35000000,0,36
1503,-10.15000000,0,16
1504,-10.26000000,0,27
1505,-10.11000000,0,12
1506,-10.18000000,0,19
1507,-10.12000000,0,13
1508,-10.08000000,0,9
1509,-10.43000000,0,44
1510,-10.42000000,0,43
1511,-10.40000000,0,41
1512,-10.21000000,0,22
1513,-10.53000000,0,54
1514,-11.99000000,0,200
1515,-10.05000000,0,6
1516,-10.11000000,0,12
1517,-10.16000000,0,17
1518,-10.11000000,0,12
1519,-10.14000000,0,15
1520,-10.07000000,0,8
1521,-10.05000000,0,6
1522,-10.15000000,0,16
1523,-10.27000000,0,28
1524,-11.07000000,0,108
1525,-10.18000000,0,19
1526,-10.35000000,0,36
1527,-10.19000000,0,20
1528,-10.03000000,0,4
1529,-10.14000000,0,15
1530,-10.38000000,0,39
1531,-10.31000000,0,32
1532,-10.27000000,0,28
1533,-10.12000000,0,13
1534,-10.08000000,0,9
1535,-10.53000000,0,54
1536,-10.48000000,0,49
1537,-10.62000000,0,63
1538,-10.52000000,0,53
1539,-10.70000000,0,71
1540,-10.60000000,0,61
1541,-10.15000000,0,16
1542,-10.99000000,0,100
1543,-10.10000000,0,11
1544,-10.38000000,0,39
1545,-10.24000000,0,25
1546,-10.21000000,0,22
1547,-10.14000000,0,15
1548,-10.09000000,0,10
1549,-10.17000000,0,18
1550,-10.20000000,0,21
1551,-10.80000000,0,81
1552,-10.62000000,0,63
1553,-10.06000000,0,7
1554,-10.95000000,0,96
1555,-10.12000000,0,13
1556,-10.16000000,0,17
1557,-10.17000000,0,18
1558,-10.26000000,0,27
1559,-10.14000000,0,15
1560,-10.10000000,0,11
1561,-10.10000000,0,11
1562,-10.05000000,0,6
1563,-10.30000000,0,31
1564,-10.04000000,0,5
1565,-10.58000000,0,59
1566,-10.74000000,0,75
1567,-10.62000000,0,63
1568,-10.37000000,0,38
1569,-10.12000000,0,13
1570,-10.36000000,0,37
1571,-10.64000000,0,65
1572,-10.12000000,0,13
1573,-10.20000000,0,21
1574,-10.14000000,0,15
1575,-10.09000000,0,10
1576,-10.05000000,0,6
1577,-10.79000000,0,80
1578,-11.04000000,0,105
1579,-10.36000000,0,37
1580,-10.18000000,0,19
1581,-10.22000000,0,23
1582,-10.72000000,0,73
1583,-10.24000000,0,25
1584,-10.14000000,0,15
1585,-10.25000000,0,26
1586,-10.66000000,0,67
1587,-10.19000000,0,20
1588,-11.24000000,0,125
1589,-10.10000000,0,11
1590,-10.46000000,0,47
1591,-10.11000000,0,12
1592,-10.10000000,0,11
1593,-10.65000000,0,66
1594,-10.06000000,0,7
1595,-10.08000000,0,9
1596,-10.47000000,0,48
1597,-10.27000000,0,28
1598,-10.08000000,0,9
1599,-10.89000000,0,90
1600,-11.14000000,0,115
1601,-10.14000000,0,15
1602,-10.19000000,0,20
1603,-10.27000000,0,28
1604,-11.13000000,0,114
1605,-10.26000000,0,27
1606,-10.39000000,0,40
1607,-10.25000000,0,26
1608,-10.78000000,0,79
1609,-10.07000000,0,8
1610,-10.58000000,0,59
1611,-10.06000000,0,7
1612,-10.15000000,0,16
1613,-10.35000000,0,36
1614,-10.11000000,0,12
1615,-10.03000000,0,4
1616,-10.19000000,0,20
1617,-10.17000000,0,18
1618,-10.25000000,0,26
1619,-10.33000000,0,34
1620,-10.21000000,0,22
1621,-10.06000000,0,7
1622,-10.05000000,0,6
1623,-10.28000000,0,29
1624,-10.27000000,0,28
1625,-10.10000000,0,11
1626,-10.51000000,0,52
1627,-10.06000000,0,7
1628,-10.08000000,0,9
1629,-11.06000000,0,107
1630,-11.71000000,0,172
1631,-10.30000000,0,31
1632,-10.28000000,0,29
1633,-10.40000000,0,41
1634,-10.09000000,0,10
1635,-10.15000000,0,16
1636,-10.57000000,0,58
1637,-10.13000000,0,14
1638,-10.28000000,0,29
1639,-10.06000000,0,7
1640,-10.68000000,0,69
1641,-10.28000000,0,29
1642,-10.07000000,0,8
1643,-10.30000000,0,31
1644,-10.25000000,0,26
1645,-10.54000000,0,55
1646,-10.11000000,0,12
1647,-10.13000000,0,14
1648,-10.21000000,0,22
1649,-10.52000000,0,53
1650,-10.07000000,0,8
1651,-10.47000000,0,48
1652,-10.05000000,0,6
1653,-10.11000000,0,12
1654,-10.39000000,0,40
1655,-10.21000000,0,22
1656,-10.12000000,0,13
1657,-10.14000000,0,15
1658,-10.25000000,0,26
1659,-10.33000000,0,34
1660,-10.32000000,0,33
1661,-10.69000000,0,70
1662,-10.17000000,0,18
1663,-10.13000000,0,14
1664,-10.32000000,0,33
1665,-10.21000000,0,22
1666,-10.24000000,0,25
1667,-10.07000000,0,8
1668,-10.11000000,0,12
1669,-10.15000000,0,16
1670,-10.06000000,0,7
1671,-10.44000000,0,45
1672,-10.31000000,0,32
1673,-10.12000000,0,13
1674,-10.36000000,0,37
1675,-10.18000000,0,19
1676,-10.69000000,0,70
1677,-11.18000000,0,119
1678,-10.65000000,0,66
1679,-10.10000000,0,11
1680,-10.31000000,0,32
1681,-10.23000000,0,24
1682,-10.53000000,0,54
1683,-10.19000000,0,20
1684,-10.25000000,0,26
1685,-10.14000000,0,15
1686,-10.16000000,0,17
1687,-10.35000000,0,36
1688,-10.25000000,0,26
1689,-10.55000000,0,56
1690,-10.24000000,0,25
1691,-10.05000000,0,6
1692,-10.09000000,0,10
1693,-10.03000000,0,4
1694,-10.53000000,0,54
1695,-10.50000000,0,51
1696,-10.34000000,0,35
1697,-10.10000000,0,11
1698,-10.24000000,0,25
1699,-10.86000000,0,87
1700,-10.13000000,0,14
1701,-11.30000000,0,131
1702,-10.89000000,0,90
1703,-10.18000000,0,19
1704,-10.12000000,0,13
1705,-10.37000000,0,38
1706,-10.28000000,0,29
1707,-10.07000000,0,8
1708,-10.43000000,0,44
1709,-10.11000000,0,12
1710,-10.34000000,0,35
1711,-10.23000000,0,24
1712,-10.18000000,0,19
1713,-10.13000000,0,14
1714,-10.10000000,0,11
1715,-10.16000000,0,17
1716,-10.55000000,0,56
1717,-10.09000000,0,10
1718,-10.21000000,0,22
1719,-10.18000000,0,19
1720,-10.18000000,0,19
1721,-10.17000000,0,18
1722,-10.14000000,0,15
1723,-10.08000000,0,9
1724,-10.10000000,0,11
1725,-10.37000000,0,38
1726,-10.21000000,0,22
1727,-11.64000000,0,165
1728,-10.09000000,0,10
1729,-10.15000000,0,16
1730,-10.09000000,0,10
1731,-10.28000000,0,29
1732,-10.73000000,0,74
1733,-10.43000000,0,44
1734,-10.76000000,0,77
1735,-10.58000000,0,59
1736,-10.05000000,0,6
1737,-10.34000000,0,35
1738,-10.31000000,0,32
1739,-10.20000000,0,21
1740,-10.88000000,0,89
1741,-10.05000000,0,6
1742,-10.08000000,0,9
1743,-10.15000000,0,16
1744,-10.06000000,0,7
1745,-10.42000000,0,43
1746,-10.06000000,0,7
1747,-10.22000000,0,23
1748,-10.08000000,0,9
1749,-10.29000000,0,30
1750,-10.41000000,0,42
1751,-10.33000000,0,34
1752,-10.72000000,0,73
1753,-10.22000000,0,23
1754,-10.14000000,0,15
1755,-10.61000000,0,62
1756,-10.33000000,0,34
1757,-10.23000000,0,24
1758,-10.19000000,0,20
1759,-10.07000000,0,8
1760,-10.10000000,0,11
1761,-10.25000000,0,26
1762,-10.22000000,0,23
1763,-10.16000000,0,17
1764,-10.21000000,0,22
1765,-10.11000000,0,12
1766,-10.41000000,0,42
1767,-10.15000000,0,16
1768,-10.39000000,0,40
1769,-10.45000000,0,46
1770,-10.16000000,0,17
1771,-10.08000000,0,9
1772,-10.21000000,0,22
1773,-10.18000000,0,19
1774,-10.22000000,0,23
1775,-10.33000000,0,34
1776,-10.11000000,0,12
1777,-10.10000000,0,11
1778,-10.43000000,0,44
1779,-10.16000000,0,17
1780,-10.17000000,0,18
1781,-10.70000000,0,71
1782,-10.50000000,0,51
1783,-10.88000000,0,89
1784,-10.56000000,0,57
1785,-10.63000000,0,64
1786,-10.17000000,0,18
1787,-10.39000000,0,40
1788,-10.38000000,0,39
1789,-10.10000000,0,11
1790,-10.20000000,0,21
1791,-10.16000000,0,17
1792,-10.29000000,0,30
1793,-10.27000000,0,28
1794,-10.31000000,0,32
1795,-10.08000000,0,9
1796,-10.59000000,0,60
1797,-10.57000000,0,58
1798,-10.32000000,0,33
1799,-10.33000000,0,34
1800,-10.07000000,0,8
1801,-10.36000000,0,37
1802,-10.08000000,0,9
1803,-10.12000000,0,13
1804,-10.15000000,0,16
1805,-10.40000000,0,41
1806,-10.28000000,0,29
1807,-10.11000000,0,12
1808,-10.10000000,0,11
1809,-10.82000000,0,83
1810,-10.07000000,0,8
1811,-11.37000000,0,138
1812,-10.23000000,0,24
1813,-10.20000000,0,21
1814,-10.22000000,0,23
1815,-10.62000000,0,63
1816,-10.17000000,0,18
1817,-10.31000000,0,32
1818,-10.04000000,0,5
1819,-10.22000000,0,23
1820,-10.41000000,0,42
1821,-10.47000000,0,48
1822,-10.14000000,0,15
1823,-10.36000000,0,37
1824,-10.08000000,0,9
1825,-10.31000000,0,32
1826,-10.19000000,0,20
1827,-10.28000000,0,29
1828,-10.10000000,0,11
1829,-10.27000000,0,28
1830,-10.31000000,0,32
1831,-10.07000000,0,8
1832,-11.05000000,0,106
1833,-10.14000000,0,15
1834,-10.73000000,0,74
1835,-10.32000000,0,33
1836,-10.57000000,0,58
1837,-10.61000000,0,62
1838,-10.22000000,0,23
1839,-10.64000000,0,65
1840,-10.43000000,0,44
1841,-10.41000000,0,42
1842,-10.19000000,0,20
1843,-10.29000000,0,30
1844,-10.44000000,0,45
1845,-10.17000000,0,18
1846,-10.08000000,0,9
1847,-10.31000000,0,32
1848,-10.35000000,0,36
1849,-10.12000000,0,13
1850,-10.08000000,0,9
1851,-11.98000000,0,199
1852,-10.18000000,0,19
1853,-10.22000000,0,23
1854,-10.44000000,0,45
1855,-10.32000000,0,33
1856,-10.17000000,0,18
1857,-10.96000000,0,97
1858,-10.09000000,0,10
1859,-10.35000000,0,36
1860,-10.44000000,0,45
1861,-10.13000000,0,14
1862,-10.36000000,0,37
1863,-10.22000000,0,23
1864,-10.05000000,0,6
1865,-10.03000000,0,4
1866,-10.11000000,0,12
1867,-10.27000000,0,28
1868,-10.26000000,0,27
1869,-10.19000000,0,20
1870,-10.08000000,0,9
1871,-10.08000000,0,9
1872,-10.17000000,0,18
1873,-10.49000000,0,50
1874,-10.22000000,0,23
1875,-10.15000000,0,16
1876,-10.11000000,0,12
1877,-10.12000000,0,13
1878,-10.03000000,0,4
1879,-10.55000000,0,56
1880,-10.30000000,0,31
1881,-10.07000000,0,8
1882,-10.10000000,0,11
1883,-10.63000000,0,64
1884,-10.24000000,0,25
1885,-10.15000000,0,16
1886,-10.14000000,0,15
1887,-10.22000000,0,23
1888,-10.11000000,0,12
1889,-10.40000000,0,41
1890,-10.07000000,0,8
1891,-10.15000000,0,16
1892,-10.26000000,0,27
1893,-10.54000000,0,55
1894,-10.19000000,0,20
1895,-10.13000000,0,14
1896,-10.11000000,0,12
1897,-10.19000000,0,20
1898,-10.26000000,0,27
1899,-10.53000000,0,54
1900,-10.17000000,0,18
1901,-10.15000000,0,16
1902,-11.46000000,0,147
1903,-10.20000000,0,21
1904,-10.17000000,0,18
1905,-10.07000000,0,8
1906,-10.17000000,0,18
1907,-10.13000000,0,14
1908,-10.15000000,0,16
1909,-10.93000000,0,94
1910,-10.15000000,0,16
1911,-10.15000000,0,16
1912,-10.13000000,0,14
1913,-10.13000000,0,14
1914,-10.03000000,0,4
1915,-10.10000000,0,11
1916,-11.08000000,0,109
1917,-10.12000000,0,13
1918,-10.03000000,0,4
1919,-11.27000000,0,128
1920,-10.07000000,0,8
1921,-10.09000000,0,10
1922,-10.15000000,0,16
1923,-10.09000000,0,10
1924,-10.23000000,0,24
1925,-10.25000000,0,26
1926,-10.31000000,0,32
1927,-10.08000000,0,9
1928,-10.13000000,0,14
1929,-10.17000000,0,18
1930,-10.08000000,0,9
1931,-10.28000000,0,29
1932,-10.11000000,0,12
1933,-10.35000000,0,36
1934,-10.22000000,0,23
1935,-10.08000000,0,9
1936,-10.05000000,0,6
1937,-10.49000000,0,50
1938,-10.29000000,0,30
1939,-10.18000000,0,19
1940,-10.23000000,0,24
1941,-10.35000000,0,36
1942,-10.18000000,0,19
1943,-10.39000000,0,40
1944,-11.02000000,0,103
1945,-10.44000000,0,45
1946,-10.20000000,0,21
1947,-10.11000000,0,12
1948,-10.05000000,0,6
1949,-10.12000000,0,13
1950,-10.35000000,0,36
1951,-10.41000000,0,42
1952,-10.18000000,0,19
1953,-10.33000000,0,34
1954,-10.10000000,0,11
1955,-10.46000000,0,47
1956,-10.06000000,0,7
1957,-10.47000000,0,48
1958,-10.27000000,0,28
1959,-10.34000000,0,35
1960,-10.36000000,0,37
1961,-10.25000000,0,26
1962,-10.31000000,0,32
1963,-10.95000000,0,96
1964,-10.04000000,0,5
1965,-10.09000000,0,10
1966,-10.14000000,0,15
1967,-10.27000000,0,28
1968,-10.11000000,0,12
1969,-10.32000000,0,33
1970,-10.05000000,0,6
1971,-10.19000000,0,20
1972,-10.18000000,0,19
1973,-10.36000000,0,37
1974,-10.18000000,0,19
1975,-10.24000000,0,25
1976,-10.06000000,0,7
1977,-10.07000000,0,8
1978,-10.31000000,0,32
1979,-10.10000000,0,11
1980,-10.25000000,0,26
1981,-10.22000000,0,23
1982,-10.53000000,0,54
1983,-10.10000000,0,11
1984,-10.35000000,0,36
1985,-10.48000000,0,49
1986,-10.19000000,0,20
1987,-10.22000000,0,23
1988,-10.38000000,0,39
1989,-10.17000000,0,18
1990,-10.77000000,0,78
1991,-10.59000000,0,60
1992,-10.15000000,0,16
1993,-10.71000000,0,72
1994,-10.72000000,0,73
1995,-10.98000000,0,99
1996,-10.03000000,0,4
1997,-10.11000000,0,12
1998,-10.67000000,0,68
1999,-10.15000000,0,16
2000,-10.36000000,0,37
2001,-10.34000000,0,35
2002,-10.21000000,0,22
2003,-10.57000000,0,58
2004,-10.32000000,0,33
2005,-12.10000000,0,211
2006,-10.12000000,0,13
2007,-11.20000000,0,121
2008,-10.34000000,0,35
2009,-10.20000000,0,21
2010,-10.23000000,0,24
2011,-10.39000000,0,40
